poc_version,run_created_at_utc,n_memories,query_id,topic,strategy,selected_count,raw_release_count,context_bytes,context_tokens,token_reduction_vs_full_raw_pct,latency_ms,memory_footprint_bytes,exact_memory_hit,topic_hit,answer_contains_expected,forbidden_memory_leak_count,forbidden_memory_leak_rate,sensitive_memory_leak_count,sensitive_memory_leak_rate,traceability_ok
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0034,cafe_work,A_FULL_RAW_CONTEXT,50000,50000,29224385,7306097,0.0,7.2675,29224385,True,True,True,5,0.0001,11250,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0034,cafe_work,B_TOPK_RAW_CHUNKS,5,5,741,186,99.9975,0.1156,741,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0034,cafe_work,C_SUMMARY_MEMORY,20,0,2676,669,99.9908,0.1209,2676,False,True,True,0,0.0,6,0.3,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0034,cafe_work,D_POINTER_METADATA_ONLY,20,0,7176,1794,99.9754,0.1985,7176,False,True,True,0,0.0,6,0.3,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0034,cafe_work,E_POINTER_ON_DEMAND_RESOLVE,5,5,3266,817,99.9888,0.0862,3266,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0035,cafe_work,A_FULL_RAW_CONTEXT,50000,50000,29224385,7306097,0.0,7.8796,29224385,True,True,True,5,0.0001,11250,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0035,cafe_work,B_TOPK_RAW_CHUNKS,5,5,741,186,99.9975,0.1217,741,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0035,cafe_work,C_SUMMARY_MEMORY,20,0,2676,669,99.9908,0.1397,2676,False,True,True,0,0.0,6,0.3,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0035,cafe_work,D_POINTER_METADATA_ONLY,20,0,7176,1794,99.9754,0.1881,7176,False,True,True,0,0.0,6,0.3,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0035,cafe_work,E_POINTER_ON_DEMAND_RESOLVE,5,5,3266,817,99.9888,0.0914,3266,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0036,memory_pointer,A_FULL_RAW_CONTEXT,50000,50000,29224385,7306097,0.0,7.451,29224385,True,True,True,0,0.0,11250,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0036,memory_pointer,B_TOPK_RAW_CHUNKS,5,5,941,236,99.9968,0.1741,941,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0036,memory_pointer,C_SUMMARY_MEMORY,20,0,2883,721,99.9901,0.1475,2883,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0036,memory_pointer,D_POINTER_METADATA_ONLY,20,0,7571,1893,99.9741,0.2014,7571,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0036,memory_pointer,E_POINTER_ON_DEMAND_RESOLVE,5,5,3642,911,99.9875,0.1159,3642,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0037,memory_pointer,A_FULL_RAW_CONTEXT,50000,50000,29224385,7306097,0.0,8.5775,29224385,True,True,True,0,0.0,11250,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0037,memory_pointer,B_TOPK_RAW_CHUNKS,5,5,941,236,99.9968,0.1687,941,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0037,memory_pointer,C_SUMMARY_MEMORY,20,0,2883,721,99.9901,0.1687,2883,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0037,memory_pointer,D_POINTER_METADATA_ONLY,20,0,7571,1893,99.9741,0.2894,7571,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0037,memory_pointer,E_POINTER_ON_DEMAND_RESOLVE,5,5,3642,911,99.9875,0.1239,3642,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0038,memory_pointer,A_FULL_RAW_CONTEXT,50000,50000,29224385,7306097,0.0,7.7649,29224385,True,True,True,0,0.0,11250,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0038,memory_pointer,B_TOPK_RAW_CHUNKS,5,5,941,236,99.9968,0.1488,941,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0038,memory_pointer,C_SUMMARY_MEMORY,20,0,2883,721,99.9901,0.146,2883,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0038,memory_pointer,D_POINTER_METADATA_ONLY,20,0,7571,1893,99.9741,0.2485,7571,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0038,memory_pointer,E_POINTER_ON_DEMAND_RESOLVE,5,5,3642,911,99.9875,0.109,3642,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0039,memory_pointer,A_FULL_RAW_CONTEXT,50000,50000,29224385,7306097,0.0,7.4515,29224385,True,True,True,0,0.0,11250,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0039,memory_pointer,B_TOPK_RAW_CHUNKS,5,5,941,236,99.9968,0.1083,941,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0039,memory_pointer,C_SUMMARY_MEMORY,20,0,2883,721,99.9901,0.1577,2883,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0039,memory_pointer,D_POINTER_METADATA_ONLY,20,0,7571,1893,99.9741,0.1988,7571,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0039,memory_pointer,E_POINTER_ON_DEMAND_RESOLVE,5,5,3642,911,99.9875,0.1054,3642,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0040,memory_pointer,A_FULL_RAW_CONTEXT,50000,50000,29224385,7306097,0.0,7.5158,29224385,True,True,True,0,0.0,11250,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0040,memory_pointer,B_TOPK_RAW_CHUNKS,5,5,941,236,99.9968,0.1563,941,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0040,memory_pointer,C_SUMMARY_MEMORY,20,0,2883,721,99.9901,0.1576,2883,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0040,memory_pointer,D_POINTER_METADATA_ONLY,20,0,7571,1893,99.9741,0.208,7571,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0040,memory_pointer,E_POINTER_ON_DEMAND_RESOLVE,5,5,3642,911,99.9875,0.1007,3642,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0041,memory_pointer,A_FULL_RAW_CONTEXT,50000,50000,29224385,7306097,0.0,7.3845,29224385,True,True,True,0,0.0,11250,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0041,memory_pointer,B_TOPK_RAW_CHUNKS,5,5,941,236,99.9968,0.1081,941,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0041,memory_pointer,C_SUMMARY_MEMORY,20,0,2883,721,99.9901,0.1615,2883,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0041,memory_pointer,D_POINTER_METADATA_ONLY,20,0,7571,1893,99.9741,0.1903,7571,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0041,memory_pointer,E_POINTER_ON_DEMAND_RESOLVE,5,5,3642,911,99.9875,0.0871,3642,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0042,memory_pointer,A_FULL_RAW_CONTEXT,50000,50000,29224385,7306097,0.0,7.7287,29224385,True,True,True,0,0.0,11250,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0042,memory_pointer,B_TOPK_RAW_CHUNKS,5,5,941,236,99.9968,0.1562,941,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0042,memory_pointer,C_SUMMARY_MEMORY,20,0,2883,721,99.9901,0.1335,2883,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0042,memory_pointer,D_POINTER_METADATA_ONLY,20,0,7571,1893,99.9741,0.2136,7571,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0042,memory_pointer,E_POINTER_ON_DEMAND_RESOLVE,5,5,3642,911,99.9875,0.093,3642,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0043,memory_pointer,A_FULL_RAW_CONTEXT,50000,50000,29224385,7306097,0.0,7.5331,29224385,True,True,True,0,0.0,11250,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0043,memory_pointer,B_TOPK_RAW_CHUNKS,5,5,941,236,99.9968,0.1278,941,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0043,memory_pointer,C_SUMMARY_MEMORY,20,0,2883,721,99.9901,0.1683,2883,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0043,memory_pointer,D_POINTER_METADATA_ONLY,20,0,7571,1893,99.9741,0.1898,7571,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0043,memory_pointer,E_POINTER_ON_DEMAND_RESOLVE,5,5,3642,911,99.9875,0.0905,3642,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0044,memory_pointer,A_FULL_RAW_CONTEXT,50000,50000,29224385,7306097,0.0,7.3768,29224385,True,True,True,0,0.0,11250,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0044,memory_pointer,B_TOPK_RAW_CHUNKS,5,5,941,236,99.9968,0.1292,941,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0044,memory_pointer,C_SUMMARY_MEMORY,20,0,2883,721,99.9901,0.143,2883,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0044,memory_pointer,D_POINTER_METADATA_ONLY,20,0,7571,1893,99.9741,0.1953,7571,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0044,memory_pointer,E_POINTER_ON_DEMAND_RESOLVE,5,5,3642,911,99.9875,0.1071,3642,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0045,memory_pointer,A_FULL_RAW_CONTEXT,50000,50000,29224385,7306097,0.0,7.455,29224385,True,True,True,0,0.0,11250,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0045,memory_pointer,B_TOPK_RAW_CHUNKS,5,5,941,236,99.9968,0.1279,941,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0045,memory_pointer,C_SUMMARY_MEMORY,20,0,2883,721,99.9901,0.1348,2883,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0045,memory_pointer,D_POINTER_METADATA_ONLY,20,0,7571,1893,99.9741,0.2111,7571,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0045,memory_pointer,E_POINTER_ON_DEMAND_RESOLVE,5,5,3642,911,99.9875,0.1192,3642,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0046,memory_pointer,A_FULL_RAW_CONTEXT,50000,50000,29224385,7306097,0.0,7.5307,29224385,True,True,True,0,0.0,11250,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0046,memory_pointer,B_TOPK_RAW_CHUNKS,5,5,941,236,99.9968,0.1236,941,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0046,memory_pointer,C_SUMMARY_MEMORY,20,0,2883,721,99.9901,0.1321,2883,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0046,memory_pointer,D_POINTER_METADATA_ONLY,20,0,7571,1893,99.9741,0.2152,7571,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0046,memory_pointer,E_POINTER_ON_DEMAND_RESOLVE,5,5,3642,911,99.9875,0.0925,3642,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0047,memory_pointer,A_FULL_RAW_CONTEXT,50000,50000,29224385,7306097,0.0,7.5868,29224385,True,True,True,0,0.0,11250,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0047,memory_pointer,B_TOPK_RAW_CHUNKS,5,5,941,236,99.9968,0.1304,941,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0047,memory_pointer,C_SUMMARY_MEMORY,20,0,2883,721,99.9901,0.1704,2883,False,True,True,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0047,memory_pointer,D_POINTER_METADATA_ONLY,20,0,7571,1893,99.9741,0.2033,7571,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0047,memory_pointer,E_POINTER_ON_DEMAND_RESOLVE,5,5,3642,911,99.9875,0.0945,3642,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0048,audit_chain,A_FULL_RAW_CONTEXT,50000,50000,29224385,7306097,0.0,7.4487,29224385,True,True,True,5,0.0001,11250,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0048,audit_chain,B_TOPK_RAW_CHUNKS,5,5,800,200,99.9973,0.1319,800,False,True,False,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0048,audit_chain,C_SUMMARY_MEMORY,20,0,2661,666,99.9909,0.1751,2661,False,True,True,0,0.0,2,0.1,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0048,audit_chain,D_POINTER_METADATA_ONLY,20,0,7222,1806,99.9753,0.3452,7222,False,True,True,0,0.0,2,0.1,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0048,audit_chain,E_POINTER_ON_DEMAND_RESOLVE,5,5,3401,851,99.9884,0.1402,3401,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0049,audit_chain,A_FULL_RAW_CONTEXT,50000,50000,29224385,7306097,0.0,7.4863,29224385,True,True,True,5,0.0001,11250,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0049,audit_chain,B_TOPK_RAW_CHUNKS,5,5,800,200,99.9973,0.1837,800,False,True,False,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0049,audit_chain,C_SUMMARY_MEMORY,20,0,2661,666,99.9909,0.1638,2661,False,True,True,0,0.0,2,0.1,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0049,audit_chain,D_POINTER_METADATA_ONLY,20,0,7222,1806,99.9753,0.2004,7222,False,True,True,0,0.0,2,0.1,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0049,audit_chain,E_POINTER_ON_DEMAND_RESOLVE,5,5,3401,851,99.9884,0.0991,3401,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0050,audit_chain,A_FULL_RAW_CONTEXT,50000,50000,29224385,7306097,0.0,7.4922,29224385,True,True,True,5,0.0001,11250,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0050,audit_chain,B_TOPK_RAW_CHUNKS,5,5,800,200,99.9973,0.1152,800,False,True,False,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0050,audit_chain,C_SUMMARY_MEMORY,20,0,2661,666,99.9909,0.1168,2661,False,True,True,0,0.0,2,0.1,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0050,audit_chain,D_POINTER_METADATA_ONLY,20,0,7222,1806,99.9753,0.2117,7222,False,True,True,0,0.0,2,0.1,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0050,audit_chain,E_POINTER_ON_DEMAND_RESOLVE,5,5,3401,851,99.9884,0.0971,3401,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0051,audit_chain,A_FULL_RAW_CONTEXT,50000,50000,29224385,7306097,0.0,7.1672,29224385,True,True,True,5,0.0001,11250,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0051,audit_chain,B_TOPK_RAW_CHUNKS,5,5,800,200,99.9973,0.1109,800,False,True,False,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0051,audit_chain,C_SUMMARY_MEMORY,20,0,2661,666,99.9909,0.1504,2661,False,True,True,0,0.0,2,0.1,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0051,audit_chain,D_POINTER_METADATA_ONLY,20,0,7222,1806,99.9753,0.1779,7222,False,True,True,0,0.0,2,0.1,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0051,audit_chain,E_POINTER_ON_DEMAND_RESOLVE,5,5,3401,851,99.9884,0.0869,3401,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0052,audit_chain,A_FULL_RAW_CONTEXT,50000,50000,29224385,7306097,0.0,7.5177,29224385,True,True,True,5,0.0001,11250,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0052,audit_chain,B_TOPK_RAW_CHUNKS,5,5,800,200,99.9973,0.2308,800,False,True,False,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0052,audit_chain,C_SUMMARY_MEMORY,20,0,2661,666,99.9909,0.1751,2661,False,True,True,0,0.0,2,0.1,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0052,audit_chain,D_POINTER_METADATA_ONLY,20,0,7222,1806,99.9753,0.2147,7222,False,True,True,0,0.0,2,0.1,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0052,audit_chain,E_POINTER_ON_DEMAND_RESOLVE,5,5,3401,851,99.9884,0.1093,3401,False,True,True,0,0.0,0,0.0,True
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0053,audit_chain,A_FULL_RAW_CONTEXT,50000,50000,29224385,7306097,0.0,7.9426,29224385,True,True,True,5,0.0001,11250,0.225,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0053,audit_chain,B_TOPK_RAW_CHUNKS,5,5,800,200,99.9973,0.131,800,False,True,False,0,0.0,0,0.0,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0053,audit_chain,C_SUMMARY_MEMORY,20,0,2661,666,99.9909,0.1378,2661,False,True,True,0,0.0,2,0.1,False
HSRAG_MEMORY_CONTEXT_SCALE_BASELINE_V0_2_1_BENCHMARK,2026-05-26T15:41:58Z,50000,n50000_q0053,audit_chain,D_POINTER_METADATA_ONLY,20,0,7222,1806,99.9753,0.1937,7222,False,True,True,0,0.0,2,0.1,True
